age,marital,balance,housing,loan,duration,campaign,previous,poutcome,deposit
55,married,27624,no,no,437,1,0,unknown,yes
29,single,3846,no,no,313,2,0,unknown,yes
42,married,2913,no,no,705,1,1,failure,yes
33,divorced,2240,no,no,198,1,0,unknown,yes
29,married,5,no,no,321,1,0,unknown,yes
39,married,150,no,no,296,4,0,unknown,yes
31,single,882,no,no,411,1,0,unknown,yes
60,divorced,366,no,no,593,1,0,unknown,yes
25,single,1189,no,no,165,1,0,unknown,yes
45,married,204,yes,no,224,2,0,unknown,yes
29,single,637,yes,no,340,1,1,failure,yes
55,divorced,2383,no,no,591,2,0,unknown,yes
26,single,1231,yes,no,385,2,5,success,yes
30,single,3340,no,no,238,3,0,unknown,yes
54,divorced,200,no,no,170,1,0,unknown,yes
39,single,48,no,no,539,1,0,unknown,yes
26,single,2786,no,no,300,2,1,success,yes
57,married,5313,no,no,200,1,0,unknown,yes
39,married,201,no,no,699,1,1,failure,yes
25,single,389,no,no,837,1,0,unknown,yes
43,married,3917,no,no,725,2,1,success,yes
32,married,889,yes,no,1076,2,3,other,yes
43,divorced,481,yes,no,187,1,1,other,yes
50,divorced,810,no,no,510,3,0,unknown,yes
35,married,52,yes,no,328,2,4,success,yes
37,married,108,yes,yes,262,2,0,unknown,yes
42,single,684,no,no,207,1,0,unknown,yes
27,married,2071,no,no,449,1,0,unknown,yes
27,single,339,no,no,182,1,0,unknown,yes
29,single,572,no,no,224,1,0,unknown,yes
29,single,1779,no,no,400,1,0,unknown,yes
26,single,132,no,no,217,1,0,unknown,yes
39,single,22086,no,no,160,1,0,unknown,yes
41,married,0,yes,yes,352,2,2,failure,yes
29,married,205,no,no,787,1,0,unknown,yes
33,single,317,yes,no,323,1,14,other,yes
32,married,4945,no,no,160,1,2,other,yes
30,married,419,yes,no,194,1,0,unknown,yes
38,single,1130,no,no,96,2,1,success,yes
55,married,1662,no,no,94,2,0,unknown,yes
25,single,1871,no,no,136,1,0,unknown,yes
38,divorced,1190,yes,no,81,2,3,failure,yes
35,married,563,no,yes,147,1,3,failure,yes
31,married,6,no,no,121,4,0,unknown,yes
25,single,594,no,no,89,2,0,unknown,yes
31,single,617,no,no,1161,1,2,success,yes
27,single,538,no,no,124,2,0,unknown,yes
34,single,303,no,no,282,3,3,failure,yes
40,single,985,yes,no,592,3,8,failure,yes
27,married,897,no,no,397,1,0,unknown,yes
28,single,171,no,no,324,1,1,success,yes
28,single,1633,no,no,275,1,0,unknown,yes
35,divorced,1085,no,no,199,1,7,success,yes
58,married,1980,no,no,255,1,0,unknown,yes
44,married,1933,no,no,462,1,0,unknown,yes
57,married,1841,no,no,302,1,0,unknown,yes
25,single,42,yes,no,149,1,1,success,yes
21,single,794,no,no,191,1,0,unknown,yes
49,married,905,no,no,1543,1,0,unknown,yes
54,married,8295,no,no,207,1,0,unknown,yes
59,married,0,no,no,493,2,0,unknown,yes
28,single,874,yes,no,509,1,0,unknown,yes
37,married,4321,no,no,657,1,0,unknown,yes
30,single,0,yes,no,159,2,0,unknown,yes
35,single,745,no,no,522,3,0,unknown,yes
31,single,924,no,no,207,2,1,success,yes
41,single,216,no,no,577,3,0,unknown,yes
30,single,1159,no,no,366,1,0,unknown,yes
28,single,3290,no,no,201,2,0,unknown,yes
31,single,582,yes,no,548,2,0,unknown,yes
53,divorced,380,no,yes,438,2,0,unknown,yes
22,single,682,no,no,126,2,1,success,yes
36,married,92,yes,no,244,7,0,unknown,yes
33,single,66,no,no,157,2,0,unknown,yes
31,single,252,no,no,107,3,0,unknown,yes
49,married,6574,no,no,138,3,0,unknown,yes
51,married,2094,no,no,458,6,0,unknown,yes
34,married,294,yes,no,301,3,0,unknown,yes
35,married,1177,no,no,243,4,0,unknown,yes
32,single,8866,no,no,234,2,2,success,yes
36,divorced,3407,no,no,993,4,4,success,yes
31,single,5205,no,no,529,2,0,unknown,yes
25,single,3630,no,no,221,7,0,unknown,yes
25,single,12,no,no,126,6,0,unknown,yes
60,married,544,no,no,95,7,2,failure,yes
40,single,10346,no,no,491,2,1,other,yes
50,married,1612,no,no,532,2,2,other,yes
32,single,718,yes,no,95,1,0,unknown,yes
60,married,3547,no,no,351,6,0,unknown,yes
32,married,914,no,no,372,1,0,unknown,yes
52,married,1306,no,no,288,1,0,unknown,yes
59,married,259,no,no,415,1,1,success,yes
56,married,-1206,yes,no,382,2,0,unknown,yes
47,single,372,no,no,257,1,0,unknown,yes
43,married,3518,no,no,181,2,0,unknown,yes
25,single,505,no,no,284,1,0,unknown,yes
31,single,1776,no,no,220,1,1,other,yes
27,single,20585,no,no,188,1,0,unknown,yes
26,married,1595,no,no,155,1,1,failure,yes
37,single,1000,yes,no,322,1,1,success,yes
27,single,138,no,no,89,2,0,unknown,yes
49,married,561,no,no,173,1,0,unknown,yes
26,single,170,no,no,129,1,0,unknown,yes
28,single,502,no,no,136,2,0,unknown,yes
33,married,379,yes,yes,263,2,0,unknown,yes
31,married,14533,no,no,245,2,0,unknown,yes
32,married,689,yes,yes,162,3,0,unknown,yes
30,single,2567,no,no,813,4,0,unknown,yes
34,married,443,no,no,235,3,0,unknown,yes
58,married,2074,no,no,259,2,0,unknown,yes
34,married,2374,yes,yes,270,2,2,failure,yes
26,single,1347,no,no,280,6,5,other,yes
49,single,7443,no,no,293,5,2,failure,yes
57,married,10583,no,no,295,3,0,unknown,yes
83,married,425,no,no,883,1,1,failure,yes
61,married,997,no,no,269,1,1,success,yes
64,married,5966,yes,no,983,1,0,unknown,yes
37,married,2061,yes,yes,459,1,3,failure,yes
68,married,0,no,no,586,1,0,unknown,yes
71,married,2887,no,no,128,1,0,unknown,yes
54,married,1464,no,no,157,1,0,unknown,yes
37,married,1315,no,no,224,1,0,unknown,yes
22,single,466,no,no,377,1,0,unknown,yes
44,married,2383,no,no,571,2,0,unknown,yes
37,married,1649,no,yes,140,3,0,unknown,yes
72,married,132,no,no,260,2,1,success,yes
69,divorced,482,no,no,260,2,0,unknown,yes
41,married,203,no,no,342,2,0,unknown,yes
44,married,88,yes,no,275,1,0,unknown,yes
32,single,2881,no,no,356,1,0,unknown,yes
79,married,668,no,no,363,1,0,unknown,yes
33,married,73,yes,no,218,1,0,unknown,yes
45,married,1309,no,no,367,1,0,unknown,yes
40,married,2763,yes,no,566,1,2,success,yes
42,married,2959,yes,no,711,1,1,failure,yes
30,single,930,no,no,396,1,0,unknown,yes
28,single,12956,yes,no,940,1,3,success,yes
58,divorced,0,no,no,478,2,0,unknown,yes
39,divorced,19,yes,no,503,2,5,success,yes
31,married,625,yes,no,135,2,3,failure,yes
45,married,5511,no,no,272,1,0,unknown,yes
56,married,1137,no,no,176,1,0,unknown,yes
46,divorced,1329,no,no,247,2,0,unknown,yes
56,married,1044,no,no,353,2,0,unknown,yes
27,single,302,no,no,203,1,0,unknown,yes
30,married,330,no,no,264,1,1,success,yes
26,single,2857,no,no,446,1,0,unknown,yes
35,single,68,no,no,175,1,0,unknown,yes
52,married,1524,no,no,1007,6,0,unknown,yes
54,married,1633,no,no,409,2,0,unknown,yes
41,married,0,no,no,438,2,1,other,yes
24,single,507,no,no,257,1,0,unknown,yes
28,single,643,no,no,308,2,0,unknown,yes
62,married,2785,no,no,270,3,0,unknown,yes
52,married,137,no,no,227,2,0,unknown,yes
23,single,870,no,no,316,4,0,unknown,yes
82,married,8603,no,no,429,1,0,unknown,yes
63,married,18016,no,no,371,1,0,unknown,yes
32,married,51,yes,yes,297,1,0,unknown,yes
31,married,1032,no,no,284,1,0,unknown,yes
37,married,981,no,no,682,2,1,success,yes
40,single,431,no,no,180,2,0,unknown,yes
66,married,203,no,no,376,1,0,unknown,yes
37,married,3737,no,no,224,1,0,unknown,yes
38,married,7005,yes,no,370,1,1,failure,yes
27,single,111,no,no,495,2,0,unknown,yes
58,married,565,no,no,876,1,0,unknown,yes
49,married,889,no,no,388,1,0,unknown,yes
31,single,202,yes,no,167,1,1,failure,yes
31,single,307,no,no,361,1,2,failure,yes
38,married,0,no,no,341,1,1,failure,yes
79,married,429,no,no,1006,2,0,unknown,yes
71,married,4388,no,no,896,2,0,unknown,yes
52,married,2557,no,no,340,1,1,other,yes
55,married,3122,no,no,349,1,0,unknown,yes
46,married,922,yes,no,576,1,0,unknown,yes
28,single,3796,no,no,315,2,0,unknown,yes
22,single,185,no,no,153,1,0,unknown,yes
49,single,151,yes,no,97,3,0,unknown,yes
20,single,829,no,no,253,2,0,unknown,yes
19,single,103,no,no,104,2,0,unknown,yes
34,single,79,no,no,336,4,0,unknown,yes
73,married,1609,no,no,169,2,0,unknown,yes
27,single,2489,no,no,323,2,2,other,yes
59,divorced,989,no,no,125,2,0,unknown,yes
25,single,58,no,no,139,5,0,unknown,yes
44,single,323,no,no,332,2,2,failure,yes
28,single,5474,no,no,486,5,0,unknown,yes
25,single,219,no,no,576,1,1,success,yes
28,married,1240,no,no,849,1,0,unknown,yes
52,married,1228,yes,yes,218,1,0,unknown,yes
57,married,1660,no,no,642,1,0,unknown,yes
49,divorced,914,no,no,185,1,0,unknown,yes
33,married,1699,no,no,600,1,0,unknown,yes
47,married,1167,yes,no,505,1,6,success,yes
68,married,19317,yes,no,249,1,0,unknown,yes
40,single,1646,yes,no,173,1,5,success,yes
46,married,242,no,no,120,2,1,success,yes
29,single,382,no,no,409,4,0,unknown,yes
55,divorced,2383,no,no,1019,2,2,success,yes
30,married,2666,no,no,475,2,4,success,yes
49,divorced,1718,no,yes,211,1,0,unknown,yes
48,married,1147,no,no,389,1,2,success,yes
21,single,216,no,no,414,1,0,unknown,yes
45,married,153,no,no,277,1,0,unknown,yes
43,married,1791,no,no,254,1,0,unknown,yes
47,single,86,no,no,253,1,4,success,yes
27,single,6791,no,no,179,2,26,other,yes
20,married,292,no,no,385,2,1,failure,yes
37,single,1291,no,no,150,1,2,success,yes
61,married,175,no,no,270,2,0,unknown,yes
57,single,0,no,no,355,1,0,unknown,yes
40,married,0,no,no,131,2,6,success,yes
53,divorced,0,yes,yes,1452,1,2,failure,yes
65,married,4717,no,no,256,1,0,unknown,yes
67,married,701,no,no,254,2,0,unknown,yes
66,married,3,no,no,550,1,0,unknown,yes
67,married,405,no,no,345,2,0,unknown,yes
57,married,168,no,no,342,1,0,unknown,yes
38,married,4297,no,no,206,2,0,unknown,yes
56,divorced,10532,no,no,324,1,0,unknown,yes
46,married,4693,no,yes,79,1,2,failure,yes
69,married,9064,no,no,714,1,0,unknown,yes
32,single,6983,no,no,255,1,0,unknown,yes
72,married,2,no,no,147,2,0,unknown,yes
41,married,1536,no,no,273,1,2,failure,yes
72,married,1612,no,no,530,2,0,unknown,yes
33,married,1211,no,no,456,1,0,unknown,yes
37,married,96,no,no,155,1,2,success,yes
34,married,0,yes,no,262,1,2,success,yes
44,single,1534,no,no,166,1,2,other,yes
42,single,3403,yes,no,215,1,1,failure,yes
58,married,687,yes,no,221,1,2,success,yes
34,married,7050,no,no,130,1,0,unknown,yes
55,divorced,538,yes,no,353,2,0,unknown,yes
71,married,2600,no,no,212,1,0,unknown,yes
23,single,0,no,no,217,1,7,success,yes
60,single,1034,yes,no,231,3,0,unknown,yes
18,single,108,no,no,167,1,0,unknown,yes
54,married,10185,no,no,559,1,2,other,yes
59,divorced,3444,no,no,252,1,2,success,yes
32,single,1815,no,no,235,1,2,failure,yes
61,divorced,52587,no,no,290,1,0,unknown,yes
31,married,10884,no,no,294,3,2,success,yes
42,married,201,yes,no,265,1,3,success,yes
42,married,190,no,no,704,2,0,unknown,yes
42,single,94,yes,no,176,2,4,failure,yes
70,divorced,1311,no,no,651,1,0,unknown,yes
57,married,589,yes,no,167,1,5,failure,yes
60,married,1853,no,no,408,1,0,unknown,yes
53,divorced,4401,no,no,254,1,0,unknown,yes
48,divorced,201,no,no,140,1,0,unknown,yes
30,single,533,no,no,229,2,4,success,yes
39,single,3840,yes,no,315,2,0,unknown,yes
42,married,994,yes,no,149,1,5,failure,yes
26,single,96,no,no,349,1,3,failure,yes
46,married,1600,yes,yes,1244,1,0,unknown,yes
40,single,100,yes,no,221,1,1,success,yes
39,married,260,yes,no,175,2,2,failure,yes
58,married,1013,yes,no,206,1,1,failure,yes
42,married,413,yes,no,589,2,0,unknown,yes
31,single,181,no,no,182,1,1,success,yes
21,single,123,no,no,449,1,0,unknown,yes
35,single,353,no,no,582,1,0,unknown,yes
50,divorced,2794,no,no,1336,2,0,unknown,yes
36,single,3850,yes,no,239,2,4,failure,yes
75,married,2970,no,no,641,1,0,unknown,yes
20,single,6991,no,no,178,2,0,unknown,yes
57,single,2223,no,no,1064,1,0,unknown,yes
41,married,27696,no,no,147,2,1,failure,yes
59,married,116,no,no,398,4,3,failure,yes
36,married,2987,yes,no,307,1,0,unknown,yes
18,single,608,no,no,267,1,0,unknown,yes
34,single,48,yes,no,810,3,6,failure,yes
55,married,113,no,no,306,1,3,failure,yes
33,single,498,no,no,338,2,1,success,yes
43,married,2643,no,no,188,3,5,success,yes
34,married,1337,no,no,255,2,1,success,yes
35,married,618,no,no,293,1,1,success,yes
43,single,451,no,no,289,2,0,unknown,yes
74,married,0,no,no,562,2,0,unknown,yes
45,divorced,11,no,no,489,5,0,unknown,yes
38,married,1165,yes,no,784,3,10,failure,yes
32,single,2465,no,no,414,1,0,unknown,yes
29,single,41,yes,no,148,2,0,unknown,yes
31,married,35,no,no,315,2,1,success,yes
50,married,3169,no,no,399,1,1,failure,yes
44,divorced,14,no,no,234,1,0,unknown,yes
23,single,431,no,no,496,2,0,unknown,yes
56,married,616,no,no,293,2,2,success,yes
76,married,3324,no,no,227,2,1,failure,yes
28,single,113,no,no,204,3,1,failure,yes
34,single,13014,no,no,738,1,0,unknown,yes
56,married,9367,no,no,320,2,2,success,yes
45,single,2067,yes,no,393,2,1,success,yes
36,single,376,no,no,479,1,0,unknown,yes
57,single,842,no,no,284,3,0,unknown,yes
49,married,1235,no,no,354,3,0,unknown,yes
49,married,1,no,no,640,2,4,success,yes
37,married,1276,no,no,156,2,0,unknown,yes
46,single,44,no,no,225,1,0,unknown,yes
26,single,255,no,no,209,2,2,success,yes
47,married,926,no,no,436,1,5,success,yes
36,married,1506,no,no,326,3,0,unknown,yes
37,single,444,no,no,137,1,5,success,yes
62,married,557,no,no,185,1,0,unknown,yes
26,single,535,no,no,125,1,0,unknown,yes
45,married,2671,no,no,94,4,0,unknown,yes
63,married,896,yes,no,276,2,0,unknown,yes
25,single,528,no,no,201,1,0,unknown,yes
60,married,209,no,no,391,3,1,failure,yes
44,married,226,yes,no,190,3,3,failure,yes
33,single,1974,no,no,498,2,1,failure,yes
39,married,942,yes,no,880,3,1,other,yes
46,married,336,yes,no,260,3,1,other,yes
42,married,-306,yes,no,308,1,1,success,yes
56,married,4623,no,no,348,1,0,unknown,yes
82,married,276,no,no,199,1,0,unknown,yes
77,married,0,no,no,286,1,0,unknown,yes
36,single,1189,no,no,220,1,0,unknown,yes
35,single,431,no,no,343,2,1,failure,yes
50,married,2218,yes,no,711,1,0,unknown,yes
62,married,1495,no,no,606,1,1,success,yes
26,single,828,yes,no,156,1,1,failure,yes
55,married,12972,no,no,205,1,0,unknown,yes
22,single,948,no,no,215,1,2,failure,yes
30,single,48,no,no,161,1,1,failure,yes
34,married,0,no,no,148,1,2,failure,yes
31,married,537,yes,no,216,1,0,unknown,yes
55,married,1938,no,yes,193,1,3,success,yes
49,single,9131,yes,no,532,1,5,failure,yes
67,divorced,443,no,no,441,1,0,unknown,yes
43,married,132,no,no,574,1,3,success,yes
25,single,3411,no,no,225,2,0,unknown,yes
59,divorced,1,no,no,335,1,0,unknown,yes
44,married,10905,no,no,240,2,1,other,yes
42,married,976,no,no,164,1,0,unknown,yes
29,single,2531,no,no,634,1,0,unknown,yes
32,married,1270,no,no,232,3,0,unknown,yes
30,single,5359,no,no,145,1,2,success,yes
38,married,10596,no,no,195,1,4,other,yes
22,single,691,no,no,338,1,0,unknown,yes
25,single,347,no,no,267,1,0,unknown,yes
34,single,9962,no,no,474,1,0,unknown,yes
27,single,11862,no,no,217,1,6,failure,yes
35,single,1756,no,no,195,1,0,unknown,yes
45,married,4068,no,no,184,1,0,unknown,yes
42,married,5310,yes,no,273,1,3,success,yes
20,single,215,no,no,228,4,1,other,yes
60,married,106,no,no,216,3,1,success,yes
47,married,0,no,yes,374,1,0,unknown,yes
25,single,469,no,no,273,1,1,other,yes
65,married,2326,no,yes,276,1,0,unknown,yes
50,married,3370,no,no,531,2,2,success,yes
22,single,144,no,no,116,1,0,unknown,yes
43,single,733,yes,no,126,1,4,success,yes
53,divorced,-309,yes,no,343,2,2,success,yes
71,divorced,5584,no,no,534,3,0,unknown,yes
28,married,61,yes,no,744,1,3,success,yes
59,married,1047,no,no,438,1,3,success,yes
29,single,265,no,no,130,2,1,success,yes
51,married,117,no,no,467,2,4,other,yes
48,married,5473,no,no,232,2,0,unknown,yes
37,married,106,yes,no,511,1,13,failure,yes
37,married,127,yes,no,192,1,1,success,yes
64,married,380,no,no,479,1,0,unknown,yes
69,married,0,no,no,412,2,0,unknown,yes
36,married,255,no,no,242,6,4,success,yes
43,married,2145,no,no,291,2,4,success,yes
63,married,91,no,no,128,3,0,unknown,yes
70,married,1853,no,no,314,1,0,unknown,yes
60,single,11262,no,no,323,1,0,unknown,yes
86,divorced,0,no,no,189,1,0,unknown,yes
72,married,1129,no,no,186,1,0,unknown,yes
60,married,108,no,no,624,1,0,unknown,yes
43,single,1696,yes,no,257,1,3,failure,yes
57,divorced,854,no,no,700,4,1,failure,yes
28,single,223,yes,no,157,2,1,other,yes
36,single,40,yes,no,259,3,4,success,yes
66,married,2048,no,no,212,1,0,unknown,yes
33,single,3689,no,no,445,3,0,unknown,yes
36,single,539,yes,no,398,2,1,failure,yes
29,single,590,no,no,81,1,1,success,yes
62,married,780,no,no,162,2,0,unknown,yes
34,married,1464,yes,no,207,3,5,other,yes
29,single,1311,no,no,622,1,0,unknown,yes
30,married,7,yes,no,173,1,4,other,yes
32,married,636,yes,no,370,1,4,success,yes
39,single,24277,no,no,261,1,0,unknown,yes
55,divorced,1872,no,no,155,2,8,failure,yes
36,single,490,no,no,207,8,1,failure,yes
27,single,118,no,no,160,3,1,failure,yes
45,married,4119,yes,yes,473,2,1,success,yes
55,married,1504,yes,no,186,3,2,success,yes
52,married,2087,yes,no,267,1,1,failure,yes
49,single,5689,no,no,470,1,3,failure,yes
30,married,201,yes,no,219,1,12,failure,yes
39,married,119,yes,no,265,2,4,success,yes
48,divorced,17964,yes,no,120,1,5,success,yes
36,married,1113,no,no,212,1,0,unknown,yes
27,married,1596,no,no,82,1,0,unknown,yes
51,married,2635,no,no,181,1,2,failure,yes
48,married,568,yes,no,378,2,1,success,yes
70,married,2626,no,no,140,2,0,unknown,yes
63,married,4752,no,no,233,2,0,unknown,yes
34,single,528,yes,no,121,3,5,other,yes
46,married,2552,no,no,260,1,8,success,yes
31,single,3343,no,no,365,1,1,success,yes
32,married,995,no,no,331,1,2,other,yes
40,single,7968,no,no,733,1,1,success,yes
30,single,0,no,no,316,3,0,unknown,yes
55,married,2587,no,no,328,2,2,success,yes
57,divorced,6468,yes,no,730,1,4,failure,yes
59,single,4744,no,no,879,1,0,unknown,yes
26,single,1231,yes,no,230,1,7,success,yes
73,married,3443,no,no,770,3,0,unknown,yes
30,single,2568,no,no,563,1,4,other,yes
64,married,1644,no,no,569,4,0,unknown,yes
36,married,1354,no,no,281,3,2,success,yes
55,married,602,no,no,350,1,5,success,yes
63,married,1795,no,no,219,1,0,unknown,yes
52,married,0,yes,no,211,1,1,failure,yes
34,single,268,no,no,587,1,0,unknown,yes
36,married,52,yes,no,351,1,6,success,yes
31,single,924,no,no,231,1,3,success,yes
47,single,3033,no,no,293,1,0,unknown,yes
50,married,6574,no,no,495,1,3,success,yes
70,divorced,0,no,no,206,1,0,unknown,yes
18,single,108,no,no,169,1,0,unknown,yes
33,married,409,no,no,165,1,4,success,yes
24,single,726,no,no,445,2,0,unknown,yes
25,single,1871,no,no,260,1,1,success,yes
26,single,1094,yes,no,137,1,0,unknown,yes
32,single,2915,no,no,519,1,2,failure,yes
25,single,480,no,no,140,1,0,unknown,yes
58,married,1227,no,no,400,2,1,success,yes
42,married,1205,no,no,376,2,0,unknown,yes
30,single,161,no,yes,298,3,0,unknown,yes
76,divorced,802,no,no,475,5,0,unknown,yes
79,married,723,no,no,276,1,3,failure,yes
70,married,6538,no,no,394,1,0,unknown,yes
30,single,147,no,no,234,1,1,failure,yes
60,married,0,no,no,408,1,0,unknown,yes
51,married,1416,no,no,345,1,0,unknown,yes
71,married,14220,yes,no,397,1,0,unknown,yes
31,single,12569,no,no,344,1,1,failure,yes
32,single,555,yes,no,344,1,0,unknown,yes
34,married,158,no,no,278,2,4,failure,yes
28,single,261,yes,yes,259,2,4,success,yes
45,married,786,no,no,84,3,0,unknown,yes
53,married,27,yes,no,230,3,0,unknown,yes
38,single,0,no,no,260,3,3,success,yes
56,single,2815,yes,no,212,1,0,unknown,yes
42,married,3082,no,no,285,1,0,unknown,yes
47,married,1233,yes,no,91,1,2,other,yes
73,married,739,no,no,210,1,0,unknown,yes
46,married,640,yes,no,108,2,2,failure,yes
73,married,1843,no,no,106,2,0,unknown,yes
28,single,322,no,no,240,2,3,other,yes
46,married,7331,no,no,658,4,2,other,yes
74,married,1765,no,no,290,2,0,unknown,yes
71,divorced,1236,yes,no,335,4,0,unknown,yes
41,divorced,6046,yes,yes,185,2,0,unknown,yes
73,married,934,no,no,961,5,0,unknown,yes
47,divorced,1013,no,no,170,1,3,failure,yes
49,divorced,596,yes,no,722,1,0,unknown,yes
40,married,4775,no,no,215,1,0,unknown,yes
57,married,3109,no,no,107,2,2,success,yes
50,married,388,no,no,173,2,4,failure,yes
34,married,262,no,no,89,2,1,success,yes
56,married,654,no,no,875,1,0,unknown,yes
32,single,1855,no,no,126,2,1,other,yes
50,divorced,810,no,no,91,1,3,success,yes
54,divorced,1664,no,no,106,1,3,success,yes
26,single,362,no,no,925,1,2,success,yes
40,married,1293,no,no,1702,3,2,success,yes
29,single,874,yes,no,152,1,1,success,yes
52,married,10943,no,no,292,1,0,unknown,yes
38,married,4539,no,no,387,1,0,unknown,yes
46,married,2817,no,no,543,1,0,unknown,yes
26,single,1646,no,no,890,5,0,unknown,yes
25,single,808,no,no,267,2,2,failure,yes
70,married,44,no,no,1104,2,2,other,yes
83,married,425,no,no,773,1,2,success,yes
43,divorced,2367,no,no,83,1,3,success,yes
45,married,10252,no,no,173,1,2,success,yes
37,single,1000,yes,no,239,1,2,success,yes
71,divorced,4380,no,no,369,1,0,unknown,yes
27,single,20585,no,no,299,1,1,success,yes
47,married,2601,no,no,261,1,0,unknown,yes
42,divorced,238,no,no,692,1,0,unknown,yes
77,divorced,0,no,no,210,1,0,unknown,yes
61,married,3371,no,no,299,2,0,unknown,yes
57,married,10583,no,no,341,3,3,success,yes
34,married,16,yes,no,316,1,1,other,yes
40,married,1451,no,no,117,1,1,success,yes
84,married,0,no,no,992,2,0,unknown,yes
26,single,132,no,no,194,1,1,success,yes
37,married,189,no,no,238,1,2,success,yes
47,married,288,no,no,101,1,0,unknown,yes
37,single,1027,yes,no,137,1,1,failure,yes
28,single,6784,no,no,502,1,3,other,yes
54,married,1464,no,no,194,2,1,success,yes
54,married,8295,no,no,849,2,1,success,yes
